CustomerID,CustomerName,ShopName,Channel,Phone,Email,AddressLine,Area,City,Pincode,GSTIN,RegistrationDate,Status
522,Chaitanya Gupta,Sai Super Mart,HoReCa,7170207882,chaitanyagupta1111@demo.in,"125, Street Siripuram",Siripuram,Visakhapatnam,53002,37WUPRJ8514EIVB,2021-01-14 00:00:00,Active
523,Teja Naidu,Om Refreshments,Institutional,8742467829,tejanaidu33@mail.com,"120, Rd Auto Nagar",Auto Nagar,Visakhapatnam,53058,37EQLAL5992S0HQ,2025-03-13 00:00:00,Inactive
524,Pooja Nair,Venkateswara General Stores,HoReCa,8907597108,poojanair6180@mail.com,"145, Lane Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53029,37RSJQE0025C0H2,2021-01-16 00:00:00,Inactive
525,Vikram Nair,Lakshmi General Stores,HoReCa,7570212745,vikramnair4324@demo.in,"96, Nagar Marripalem",Marripalem,Visakhapatnam,53042,37BJARG9774SH3G,2021-06-19 00:00:00,Active
526,Rohit Nair,Balaji Beverages,Retail,7477756863,rohitnair2415@mail.com,"106, Rd Yendada",Yendada,Visakhapatnam,53020,37TIQVZ7666QKTY,2023-09-13 00:00:00,Active
527,Suma Gupta,Om Hotel,Retail,9308227461,sumagupta156@demo.in,"94, Nagar Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53054,37LSFPZ7697SAB6,2021-02-02 00:00:00,Active
528,Ravi Shetty,Venkateswara Café,Retail,7246012429,ravishetty5922@demo.in,"150, Nagar Gajuwaka",Gajuwaka,Visakhapatnam,53040,37RYUWB7846LVE0,2025-06-02 00:00:00,Active
529,Naveen Gupta,Venkateswara Refreshments,Wholesale,9640200215,naveengupta4363@mail.com,"189, Lane Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53002,37EQVRQ7767ZGRR,2022-09-13 00:00:00,Active
530,Arun Gupta,Lakshmi Refreshments,Retail,6039959530,arungupta82@mail.com,"126, Rd Marripalem",Marripalem,Visakhapatnam,53080,37CDUIF0369KAYF,2021-12-27 00:00:00,Active
531,Prasad Sharma,Lakshmi Café,Retail,7646044476,prasadsharma909@mail.com,"129, Nagar Auto Nagar",Auto Nagar,Visakhapatnam,53041,37YRZPL3781TG9A,2020-03-16 00:00:00,Active
532,Mahesh Reddy,Venkateswara Café,HoReCa,6223292646,maheshreddy7304@demo.in,"40, Street Kancharapalem",Kancharapalem,Visakhapatnam,53050,37HLHKY7098J7ZB,2025-06-04 00:00:00,Inactive
533,Lakshmi Chowdary,Balaji Super Mart,HoReCa,7326399608,lakshmichowdary5958@demo.in,"2, Nagar Akkayyapalem",Akkayyapalem,Visakhapatnam,53096,37JPWPL6704RORK,2025-05-22 00:00:00,Active
534,Madhu Naidu,Sri Super Mart,Wholesale,7607112696,madhunaidu953@example.com,"111, Lane Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53093,37VRMMH2900OO79,2022-07-22 00:00:00,Active
535,Ravi Shetty,Balaji Café,Retail,8457151887,ravishetty5620@example.com,"192, Rd Gopalapatnam",Gopalapatnam,Visakhapatnam,53030,37MRWMY0202KSFM,2021-01-21 00:00:00,Active
536,Sirisha Yadav,Sri Beverages,Institutional,8954200399,sirishayadav4344@mail.com,"178, Nagar Maharanipeta",Maharanipeta,Visakhapatnam,53043,37TNGOC3722RXWH,2021-11-18 00:00:00,Inactive
537,Rohit Verma,Balaji Super Mart,Wholesale,6829615839,rohitverma8426@mail.com,"126, Rd Seethammadhara",Seethammadhara,Visakhapatnam,53033,37CNYNN5875GG7E,2020-12-23 00:00:00,Inactive
538,Akhil Reddy,Om Café,Retail,6686869394,akhilreddy9799@mail.com,"200, Lane Kancharapalem",Kancharapalem,Visakhapatnam,53075,37LKHSD5115P3HI,2022-03-30 00:00:00,Active
539,Keerthi Chowdary,Venkateswara General Stores,Institutional,8849789165,keerthichowdary8451@demo.in,"139, Lane Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53088,37PKUXO2489P8HS,2020-10-15 00:00:00,Inactive
540,Madhu Nair,Balaji Cool Drinks,Retail,6852048249,madhunair6608@example.com,"80, Nagar Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53099,37DKRES1269YICA,2024-07-14 00:00:00,Active
541,Manikanta Gupta,Balaji Super Mart,Retail,8362757241,manikantagupta9427@example.com,"58, Street NAD",NAD,Visakhapatnam,53010,37FSVFY0829SKXS,2021-06-15 00:00:00,Active
542,Suma Reddy,Sai Cool Drinks,Institutional,7433388466,sumareddy6277@example.com,"18, Nagar Gajuwaka",Gajuwaka,Visakhapatnam,53067,37JTMQK9951RA9F,2025-06-22 00:00:00,Active
543,Arun Joshi,Lakshmi Cool Drinks,Wholesale,8606009502,arunjoshi7106@example.com,"65, Nagar Pendurthi",Pendurthi,Visakhapatnam,53051,37MKIAO6479R3Y9,2020-09-22 00:00:00,Active
544,Lakshmi Patel,Om Hotel,Wholesale,7155840743,lakshmipatel7461@example.com,"143, Street Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53073,37YWBGP7667QTSS,2025-01-22 00:00:00,Active
545,Vikram Babu,Sri General Stores,Institutional,9881834448,vikrambabu3679@demo.in,"132, Lane Maddilapalem",Maddilapalem,Visakhapatnam,53003,37HBTTB4561MZF9,2024-12-15 00:00:00,Active
546,Karthik Naidu,Annapurna Refreshments,Institutional,9186357882,karthiknaidu8862@example.com,"77, Rd NAD",NAD,Visakhapatnam,53084,37DYADA6029IBFD,2020-04-08 00:00:00,Inactive
547,Divya Kumar,Lakshmi Beverages,Institutional,7714516705,divyakumar9354@mail.com,"182, Lane Venkojipalem",Venkojipalem,Visakhapatnam,53014,37ONLPM6524I82E,2021-11-05 00:00:00,Active
548,Chaitanya Nair,Sri Refreshments,Wholesale,7709070018,chaitanyanair7692@demo.in,"138, Lane NAD",NAD,Visakhapatnam,53009,37EFCQY1351YIZE,2024-05-23 00:00:00,Inactive
549,Keerthi Patel,Venkateswara Café,HoReCa,6318332012,keerthipatel944@mail.com,"143, Nagar Auto Nagar",Auto Nagar,Visakhapatnam,53070,37LKGGD5443T84M,2022-07-11 00:00:00,Active
550,Karthik Chowdary,Annapurna Refreshments,Wholesale,6891791874,karthikchowdary8296@mail.com,"33, Nagar Yendada",Yendada,Visakhapatnam,53087,37XFDIK1701V30Q,2021-08-25 00:00:00,Active
551,Prasad Babu,Balaji Beverages,Institutional,8355614816,prasadbabu1741@example.com,"19, Rd Gajuwaka",Gajuwaka,Visakhapatnam,53013,37TONVI5993PK0I,2021-05-19 00:00:00,Inactive
552,Sridhar Sharma,Sai Super Mart,Wholesale,6186909307,sridharsharma7234@example.com,"108, Nagar MVP Colony",MVP Colony,Visakhapatnam,53093,37MYHAZ1805TN0X,2023-03-24 00:00:00,Active
553,Mahesh Yadav,Sai Refreshments,Institutional,8235401791,maheshyadav7356@example.com,"115, Lane NAD",NAD,Visakhapatnam,53050,37JNFPL0272OGB8,2020-08-27 00:00:00,Inactive
554,Harsha Shetty,Om Cool Drinks,Institutional,7504506482,harshashetty9147@mail.com,"92, Nagar Maddilapalem",Maddilapalem,Visakhapatnam,53031,37ZAKPT9727JCCY,2024-10-30 00:00:00,Active
555,Akhil Patel,Sai Cool Drinks,Wholesale,7908253214,akhilpatel6064@mail.com,"124, Nagar Kancharapalem",Kancharapalem,Visakhapatnam,53029,37NWHFX9798TISM,2022-12-19 00:00:00,Inactive
556,Arun Joshi,Sree General Stores,HoReCa,6432341198,arunjoshi667@demo.in,"66, Lane Dabagardens",Dabagardens,Visakhapatnam,53056,37ESRJT3308TGME,2022-04-01 00:00:00,Active
557,Anil Joshi,Sai General Stores,Institutional,8938569826,aniljoshi6214@demo.in,"68, Rd Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53035,37WCELP7039U1SJ,2023-01-09 00:00:00,Active
558,Pooja Yadav,Om General Stores,Institutional,7985053757,poojayadav3746@example.com,"65, Rd Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53066,37JNLZQ6270TQ9S,2023-01-10 00:00:00,Inactive
559,Deepak Gupta,Lakshmi Hotel,HoReCa,6594615194,deepakgupta5495@example.com,"25, Lane Akkayyapalem",Akkayyapalem,Visakhapatnam,53066,37HGHFV8503Z0V5,2020-08-16 00:00:00,Active
560,Suma Reddy,Sri Refreshments,HoReCa,6705521661,sumareddy8906@mail.com,"31, Nagar Seethammadhara",Seethammadhara,Visakhapatnam,53001,37HEOGZ6735S1Y7,2022-01-30 00:00:00,Active
561,Anil Shetty,Sree Café,Wholesale,8339329746,anilshetty1715@example.com,"75, Lane PM Palem",PM Palem,Visakhapatnam,53068,37GBSXL6869E4OE,2022-04-07 00:00:00,Inactive
562,Sai Sharma,Balaji General Stores,Retail,9119115994,saisharma622@example.com,"56, Nagar Seethammadhara",Seethammadhara,Visakhapatnam,53099,37VMHTG2074JRZQ,2024-11-12 00:00:00,Active
563,Ravi Verma,Sai Super Mart,HoReCa,6323374205,raviverma8160@demo.in,"151, Street Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53027,37RVGJW9244SACS,2022-09-02 00:00:00,Active
564,Sai Reddy,Annapurna Super Mart,Retail,9350897984,saireddy9868@demo.in,"145, Nagar Anakapalle",Anakapalle,Visakhapatnam,53037,37WVDDV3070QOPR,2020-11-17 00:00:00,Active
565,Arun Iyer,Sri Cool Drinks,HoReCa,6721711657,aruniyer1555@mail.com,"152, Nagar Pendurthi",Pendurthi,Visakhapatnam,53071,37ICGQG7300ANQN,2024-10-09 00:00:00,Active
566,Anil Sharma,Lakshmi Super Mart,Retail,9998209689,anilsharma2650@mail.com,"138, Lane Maharanipeta",Maharanipeta,Visakhapatnam,53066,37IVNQW3543Q9RS,2023-03-15 00:00:00,Active
567,Divya Das,Annapurna Beverages,HoReCa,7952912227,divyadas1877@mail.com,"97, Street Venkojipalem",Venkojipalem,Visakhapatnam,53092,37BGNIA2928F7KM,2025-06-08 00:00:00,Inactive
568,Ramesh Yadav,Sree General Stores,Retail,9126155305,rameshyadav1792@example.com,"192, Street Seethammadhara",Seethammadhara,Visakhapatnam,53018,37IEOWC4556ZNPE,2022-11-28 00:00:00,Inactive
569,Ramesh Naidu,Lakshmi Beverages,Retail,7830777181,rameshnaidu76@example.com,"181, Lane Akkayyapalem",Akkayyapalem,Visakhapatnam,53027,37QNQOX7376IL0Q,2020-10-17 00:00:00,Active
570,Suma Das,Balaji Refreshments,HoReCa,7356198630,sumadas5006@mail.com,"157, Street Gajuwaka",Gajuwaka,Visakhapatnam,53069,37UBLEP8601H0T1,2022-03-19 00:00:00,Active
571,Anusha Chowdary,Venkateswara Refreshments,Retail,7571451724,anushachowdary9182@example.com,"168, Street Old Town",Old Town,Visakhapatnam,53001,37OQQEU4544JZN2,2022-10-05 00:00:00,Active
572,Madhu Yadav,Venkateswara Hotel,Wholesale,9082161627,madhuyadav6266@mail.com,"103, Nagar Malkapuram",Malkapuram,Visakhapatnam,53052,37BRGSE8085FJ4U,2020-08-05 00:00:00,Active
573,Neha Sharma,Balaji Hotel,Wholesale,6805593658,nehasharma8568@mail.com,"142, Street Malkapuram",Malkapuram,Visakhapatnam,53029,37YCBJR6067W4MK,2023-02-03 00:00:00,Active
574,Anusha Sharma,Annapurna Refreshments,Retail,7333736330,anushasharma3640@example.com,"65, Rd Malkapuram",Malkapuram,Visakhapatnam,53011,37KRDGG5356VCB5,2020-10-01 00:00:00,Active
575,Keerthi Nair,Sai Refreshments,HoReCa,7872231470,keerthinair2460@demo.in,"83, Nagar PM Palem",PM Palem,Visakhapatnam,53061,37KODDA5377PBSD,2020-01-25 00:00:00,Active
576,Vikram Gupta,Balaji Super Mart,HoReCa,6839288720,vikramgupta5389@example.com,"116, Lane Maddilapalem",Maddilapalem,Visakhapatnam,53031,37DYAIC5955UA0H,2023-05-06 00:00:00,Active
577,Chaitanya Shetty,Sri Beverages,HoReCa,8180368543,chaitanyashetty5163@demo.in,"40, Lane Kancharapalem",Kancharapalem,Visakhapatnam,53037,37TKEPB1939PL57,2023-04-13 00:00:00,Inactive
578,Pavan Das,Annapurna Refreshments,Institutional,7083704445,pavandas6176@mail.com,"16, Rd Venkojipalem",Venkojipalem,Visakhapatnam,53026,37VSNTF4434DW5Y,2020-09-10 00:00:00,Inactive
579,Arun Gupta,Venkateswara Cool Drinks,Retail,8131696553,arungupta8228@example.com,"183, Rd Auto Nagar",Auto Nagar,Visakhapatnam,53043,37IEPST0206E5MK,2020-04-22 00:00:00,Inactive
580,Neha Patel,Sri Super Mart,Retail,7657021584,nehapatel5802@example.com,"117, Lane Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53060,37IVTYM7600MHKJ,2025-06-22 00:00:00,Inactive
581,Naveen Joshi,Sree General Stores,HoReCa,9246529084,naveenjoshi4911@example.com,"59, Street Seethammadhara",Seethammadhara,Visakhapatnam,53019,37YMMBW3913F65C,2022-01-12 00:00:00,Active
582,Prasad Yadav,Annapurna Cool Drinks,Retail,7084724730,prasadyadav4969@example.com,"175, Street Kurmannapalem",Kurmannapalem,Visakhapatnam,53032,37ZNOCT5471H7MR,2022-09-12 00:00:00,Active
583,Anusha Shetty,Sri Hotel,Institutional,6395758914,anushashetty1674@mail.com,"190, Nagar Maddilapalem",Maddilapalem,Visakhapatnam,53021,37WPPZM8021ROY7,2021-12-09 00:00:00,Active
584,Anil Kumar,Sree Cool Drinks,Institutional,7123189512,anilkumar3551@example.com,"5, Nagar Pendurthi",Pendurthi,Visakhapatnam,53085,37WNDWD5552H776,2020-03-10 00:00:00,Inactive
585,Anil Patel,Venkateswara Café,Wholesale,8806403928,anilpatel9671@demo.in,"190, Lane Akkayyapalem",Akkayyapalem,Visakhapatnam,53044,37WLFRQ4261YDCU,2022-02-13 00:00:00,Active
586,Sai Joshi,Sai Café,HoReCa,6651322430,saijoshi5800@demo.in,"166, Lane Maharanipeta",Maharanipeta,Visakhapatnam,53081,37DWBCY3090HRNF,2022-11-12 00:00:00,Inactive
587,Naveen Shetty,Lakshmi Refreshments,HoReCa,7368371436,naveenshetty3863@mail.com,"156, Rd PM Palem",PM Palem,Visakhapatnam,53042,37FPMRC3414HSQS,2025-01-10 00:00:00,Inactive
588,Teja Chowdary,Venkateswara Café,HoReCa,6623143200,tejachowdary4298@demo.in,"124, Street Seethammadhara",Seethammadhara,Visakhapatnam,53063,37ZUJLJ9512L3U6,2022-03-07 00:00:00,Active
589,Chaitanya Iyer,Sree Café,Wholesale,9860000134,chaitanyaiyer8742@demo.in,"137, Lane Akkayyapalem",Akkayyapalem,Visakhapatnam,53048,37JHTYB7472HN9F,2022-12-07 00:00:00,Active
590,Manikanta Shetty,Sri Café,Retail,6804433527,manikantashetty9485@demo.in,"64, Nagar NAD",NAD,Visakhapatnam,53033,37STRHZ2036G258,2020-08-10 00:00:00,Active
591,Madhu Reddy,Annapurna Café,Wholesale,6567790528,madhureddy4532@example.com,"12, Lane PM Palem",PM Palem,Visakhapatnam,53019,37XEYCI9687NZOI,2024-07-25 00:00:00,Active
592,Ravi Naidu,Sai Hotel,HoReCa,6961819417,ravinaidu2605@demo.in,"142, Lane Kurmannapalem",Kurmannapalem,Visakhapatnam,53089,37GHBZU4890XRTW,2023-10-25 00:00:00,Active
593,Lakshmi Shetty,Sri Beverages,Wholesale,9469272520,lakshmishetty5631@mail.com,"98, Nagar Anakapalle",Anakapalle,Visakhapatnam,53097,37FGVAG1893M7XY,2025-01-20 00:00:00,Active
594,Madhu Nair,Lakshmi Super Mart,Wholesale,8216306389,madhunair3733@example.com,"136, Street Gopalapatnam",Gopalapatnam,Visakhapatnam,53079,37DAWNO8119VVIX,2022-09-11 00:00:00,Inactive
595,Teja Chowdary,Balaji Refreshments,Retail,7372386487,tejachowdary8828@demo.in,"173, Rd Seethammadhara",Seethammadhara,Visakhapatnam,53016,37UMANH5143KA10,2023-01-12 00:00:00,Active
596,Sai Yadav,Lakshmi Beverages,HoReCa,6735168266,saiyadav4333@example.com,"135, Rd Siripuram",Siripuram,Visakhapatnam,53090,37HLMOJ4812YPUW,2022-08-09 00:00:00,Inactive
597,Teja Gupta,Lakshmi Beverages,HoReCa,8609116353,tejagupta7482@mail.com,"29, Nagar Marripalem",Marripalem,Visakhapatnam,53044,37OKRFN2728NGEU,2023-12-11 00:00:00,Active
598,Arun Reddy,Sai Café,Wholesale,9512035434,arunreddy1001@example.com,"137, Street Old Town",Old Town,Visakhapatnam,53042,37NLOJV5242FK7R,2021-11-25 00:00:00,Active
599,Harsha Nair,Lakshmi General Stores,HoReCa,8728832590,harshanair2867@demo.in,"5, Lane Malkapuram",Malkapuram,Visakhapatnam,53013,37GZFFV1605B9LG,2022-08-07 00:00:00,Active
600,Akhil Yadav,Om General Stores,Wholesale,8162095701,akhilyadav9776@mail.com,"134, Nagar Venkojipalem",Venkojipalem,Visakhapatnam,53037,37AMAPZ3246BCGO,2022-04-26 00:00:00,Active
601,Teja Yadav,Balaji Refreshments,HoReCa,8301430269,tejayadav174@example.com,"137, Rd Auto Nagar",Auto Nagar,Visakhapatnam,53034,37ERQIE1614YLNO,2023-10-31 00:00:00,Inactive
602,Sai Das,Venkateswara General Stores,Institutional,9442473367,saidas18@example.com,"141, Street Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53045,37DNFAO7291XYQ7,2024-02-19 00:00:00,Inactive
603,Akhil Chowdary,Venkateswara Beverages,HoReCa,8407861868,akhilchowdary8532@mail.com,"128, Lane NAD",NAD,Visakhapatnam,53071,37RIEMC1808VXAC,2022-01-18 00:00:00,Active
604,Sai Babu,Sree Cool Drinks,Institutional,8342153831,saibabu658@example.com,"126, Rd Venkojipalem",Venkojipalem,Visakhapatnam,53085,37WQBEU3917LBWB,2022-08-12 00:00:00,Active
605,Sirisha Patel,Om Beverages,Institutional,7878204595,sirishapatel3649@demo.in,"8, Rd Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53018,37YAQYM8643B18H,2022-10-03 00:00:00,Active
606,Arun Chowdary,Sai Hotel,HoReCa,6519678405,arunchowdary9790@demo.in,"193, Street Maddilapalem",Maddilapalem,Visakhapatnam,53068,37FNDIG3834AD91,2021-07-04 00:00:00,Inactive
607,Naveen Sharma,Venkateswara Beverages,Institutional,7571680942,naveensharma6313@example.com,"11, Lane Maddilapalem",Maddilapalem,Visakhapatnam,53082,37ENOPF6592GSGL,2021-03-19 00:00:00,Active
608,Pooja Das,Annapurna General Stores,HoReCa,7973509793,poojadas7246@demo.in,"38, Lane Dabagardens",Dabagardens,Visakhapatnam,53083,37NXEEW2698A1IX,2022-02-06 00:00:00,Inactive
609,Suresh Nair,Sai Beverages,HoReCa,6903204679,sureshnair930@example.com,"66, Lane Dabagardens",Dabagardens,Visakhapatnam,53096,37PVZIU8927CSL0,2022-03-02 00:00:00,Active
610,Pavan Iyer,Venkateswara Super Mart,Retail,6874009544,pavaniyer4944@example.com,"44, Nagar Venkojipalem",Venkojipalem,Visakhapatnam,53074,37NCEPZ3847LPM5,2020-10-16 00:00:00,Active
611,Keerthi Iyer,Lakshmi Super Mart,Institutional,8514338306,keerthiiyer5395@mail.com,"65, Rd Dabagardens",Dabagardens,Visakhapatnam,53072,37NJKUO4245MIK3,2024-09-07 00:00:00,Active
612,Harsha Gupta,Om Super Mart,Retail,9731821694,harshagupta1808@demo.in,"189, Nagar Akkayyapalem",Akkayyapalem,Visakhapatnam,53041,37TUAJV8283ROHS,2025-10-06 00:00:00,Active
613,Keerthi Kumar,Sai Refreshments,HoReCa,9523080482,keerthikumar1854@example.com,"104, Rd Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53003,37IGWAR9373KPRX,2020-02-23 00:00:00,Active
614,Harsha Das,Annapurna General Stores,Wholesale,8927828781,harshadas8890@mail.com,"125, Nagar Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53001,37AAGKS9264EIWX,2024-07-02 00:00:00,Inactive
615,Suresh Iyer,Lakshmi Café,Wholesale,6397370135,sureshiyer439@demo.in,"158, Nagar Anakapalle",Anakapalle,Visakhapatnam,53056,37GFGGP0820GCY3,2022-05-14 00:00:00,Active
616,Lakshmi Reddy,Annapurna Super Mart,HoReCa,9147888794,lakshmireddy251@demo.in,"5, Street Maddilapalem",Maddilapalem,Visakhapatnam,53049,37PGRNT9092UPFK,2021-11-24 00:00:00,Active
617,Madhu Reddy,Balaji Super Mart,Retail,9392806708,madhureddy7582@mail.com,"40, Nagar Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53055,37BFMFX4065F112,2021-07-23 00:00:00,Active
618,Ramesh Das,Venkateswara Beverages,Wholesale,8105210181,rameshdas1406@mail.com,"170, Nagar Maharanipeta",Maharanipeta,Visakhapatnam,53071,37XARWH4696O4VO,2022-12-27 00:00:00,Active
619,Teja Verma,Sri Beverages,Wholesale,7614942559,tejaverma5885@demo.in,"105, Lane Dabagardens",Dabagardens,Visakhapatnam,53016,37PNMUB4410JESA,2023-06-28 00:00:00,Inactive
620,Suma Chowdary,Sai Super Mart,HoReCa,7434724362,sumachowdary5841@example.com,"97, Nagar Dabagardens",Dabagardens,Visakhapatnam,53057,37MVYBR9754QDY2,2021-06-26 00:00:00,Inactive
621,Chaitanya Das,Sri Hotel,HoReCa,8913915782,chaitanyadas1495@demo.in,"130, Street Akkayyapalem",Akkayyapalem,Visakhapatnam,53098,37GNEUX1783IA62,2023-02-02 00:00:00,Active
622,Manikanta Verma,Venkateswara Refreshments,HoReCa,9374361446,manikantaverma8590@mail.com,"47, Rd MVP Colony",MVP Colony,Visakhapatnam,53031,37CERGC9361PKGG,2022-02-03 00:00:00,Inactive
623,Sai Shetty,Venkateswara General Stores,Retail,6508884633,saishetty2860@example.com,"197, Rd Dwaraka Nagar",Dwaraka Nagar,Visakhapatnam,53025,37TPZCU8008Z6H7,2022-09-21 00:00:00,Active
624,Akhil Chowdary,Sri Refreshments,Institutional,7309474855,akhilchowdary8909@mail.com,"124, Lane Auto Nagar",Auto Nagar,Visakhapatnam,53080,37KOGKU0984F5QH,2022-10-31 00:00:00,Inactive
625,Anil Reddy,Balaji Beverages,Retail,8636398631,anilreddy1348@mail.com,"37, Nagar Auto Nagar",Auto Nagar,Visakhapatnam,53062,37EUDOE5703IF6I,2020-10-20 00:00:00,Active
626,Anusha Patel,Venkateswara Café,Wholesale,8216020071,anushapatel2013@mail.com,"197, Nagar Akkayyapalem",Akkayyapalem,Visakhapatnam,53069,37STDND7197KHHK,2024-07-30 00:00:00,Active
627,Naveen Das,Sai Super Mart,HoReCa,6793462099,naveendas4452@example.com,"41, Street Kancharapalem",Kancharapalem,Visakhapatnam,53021,37TGHXB0466RRU9,2025-01-08 00:00:00,Inactive
628,Keerthi Chowdary,Venkateswara Refreshments,Retail,7360324902,keerthichowdary210@mail.com,"36, Nagar Auto Nagar",Auto Nagar,Visakhapatnam,53037,37GFAVE6121X0RX,2021-09-15 00:00:00,Active
629,Madhu Shetty,Annapurna Super Mart,Institutional,7399316884,madhushetty7596@example.com,"31, Street Bheemunipatnam",Bheemunipatnam,Visakhapatnam,53004,37VBQQP7500JB4A,2025-10-20 00:00:00,Inactive
630,Pavan Patel,Lakshmi Beverages,Institutional,7222069196,pavanpatel218@example.com,"114, Nagar Old Town",Old Town,Visakhapatnam,53017,37LJDSN1659OXJO,2020-12-11 00:00:00,Active
631,Karthik Babu,Venkateswara Super Mart,Retail,7920629927,karthikbabu6661@mail.com,"108, Rd Dabagardens",Dabagardens,Visakhapatnam,53028,37YWCUM0898QFGG,2024-03-14 00:00:00,Inactive
632,Prasad Iyer,Annapurna Café,Retail,8918193356,prasadiyer8975@example.com,"192, Nagar Old Town",Old Town,Visakhapatnam,53031,37IJVCJ4026RGNL,2023-03-15 00:00:00,Active
633,Arun Patel,Om Hotel,HoReCa,9390658336,arunpatel7771@mail.com,"148, Nagar Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53019,37NRDAJ0539FO6L,2023-04-17 00:00:00,Inactive
634,Suma Joshi,Om Hotel,Institutional,9314471091,sumajoshi9234@demo.in,"136, Nagar Marripalem",Marripalem,Visakhapatnam,53022,37SMQXW5778KAXF,2021-07-26 00:00:00,Active
635,Divya Naidu,Sri Café,Wholesale,6577862614,divyanaidu6574@demo.in,"3, Rd Maddilapalem",Maddilapalem,Visakhapatnam,53012,37FIHCR0418K2R8,2021-11-24 00:00:00,Active
636,Pooja Patel,Balaji Super Mart,Wholesale,8985968744,poojapatel6778@mail.com,"111, Nagar Gopalapatnam",Gopalapatnam,Visakhapatnam,53089,37PZOXO2436U1GI,2020-01-24 00:00:00,Active
637,Deepak Babu,Venkateswara Beverages,Wholesale,8651198160,deepakbabu3873@example.com,"177, Rd PM Palem",PM Palem,Visakhapatnam,53060,37DOZPI0578UIHK,2025-08-24 00:00:00,Active
638,Akhil Das,Om Hotel,Institutional,9780374528,akhildas9843@example.com,"155, Nagar Kancharapalem",Kancharapalem,Visakhapatnam,53054,37LRMDQ7024ZDHM,2024-08-09 00:00:00,Active
639,Vikram Naidu,Balaji Refreshments,Wholesale,7964780809,vikramnaidu9379@demo.in,"150, Nagar Gajuwaka",Gajuwaka,Visakhapatnam,53049,37VWNKS5133P3PE,2023-04-28 00:00:00,Inactive
640,Anusha Reddy,Sai Beverages,Institutional,8988590028,anushareddy7363@mail.com,"48, Rd MVP Colony",MVP Colony,Visakhapatnam,53089,37UFEFM2393ABP0,2021-07-21 00:00:00,Active
641,Anusha Chowdary,Venkateswara Super Mart,Institutional,6798904023,anushachowdary435@example.com,"58, Street Malkapuram",Malkapuram,Visakhapatnam,53085,37HTAYC5763V4ZH,2025-09-29 00:00:00,Active
642,Anusha Das,Sri Super Mart,Institutional,8197245525,anushadas7947@demo.in,"115, Rd Pendurthi",Pendurthi,Visakhapatnam,53017,37TAZQJ2535ER1B,2022-05-07 00:00:00,Active
643,Ramesh Chowdary,Balaji Refreshments,HoReCa,8882711768,rameshchowdary6018@example.com,"86, Nagar Gopalapatnam",Gopalapatnam,Visakhapatnam,53025,37XASLU9018TQR8,2022-02-16 00:00:00,Inactive
644,Sirisha Das,Om Cool Drinks,Retail,9036100109,sirishadas6092@example.com,"4, Nagar PM Palem",PM Palem,Visakhapatnam,53026,37QTZGY1315T5P8,2023-05-29 00:00:00,Active
645,Akhil Naidu,Sree Super Mart,HoReCa,8811024952,akhilnaidu6877@mail.com,"177, Nagar Pendurthi",Pendurthi,Visakhapatnam,53099,37BTDJP0668PA3W,2025-10-10 00:00:00,Active
646,Pavan Nair,Lakshmi Refreshments,Institutional,8962781687,pavannair4362@example.com,"113, Lane Resapuvanipalem",Resapuvanipalem,Visakhapatnam,53070,37KSKSU0589ICDG,2022-07-02 00:00:00,Active
647,Deepak Joshi,Sree General Stores,Institutional,6734913167,deepakjoshi9394@mail.com,"12, Rd Maddilapalem",Maddilapalem,Visakhapatnam,53029,37OYABU6958JD5V,2025-10-07 00:00:00,Active
648,Teja Shetty,Sri Super Mart,Retail,7478655698,tejashetty1841@mail.com,"106, Nagar Kurmannapalem",Kurmannapalem,Visakhapatnam,53027,37ZVAWM0628MTQM,2022-09-25 00:00:00,Active
649,Ramesh Joshi,Balaji Beverages,Retail,6090876860,rameshjoshi6869@demo.in,"19, Nagar Marripalem",Marripalem,Visakhapatnam,53029,37TTZDA2240RW13,2023-12-11 00:00:00,Active
650,Anil Reddy,Balaji Hotel,HoReCa,6032039576,anilreddy9265@example.com,"166, Rd Maharanipeta",Maharanipeta,Visakhapatnam,53086,37RIFYQ3801YMTV,2025-06-30 00:00:00,Active
651,Karthik Joshi,Annapurna Café,Retail,9780631756,karthikjoshi7381@example.com,"71, Nagar Kancharapalem",Kancharapalem,Visakhapatnam,53095,37UQUQG6243XMV7,2021-10-09 00:00:00,Inactive
