EmployeeID,EmployeeName,Role,Phone,Email,BranchID,HireDate,SalaryINR,ManagerID,Status
914,Divya Kumar,Branch Manager,8504541582,divyakumar274@mail.com,703,2020-04-06 00:00:00,29768.4,,Active
915,Ramesh Patel,Warehouse Associate,8158129327,rameshpatel7188@example.com,956,2024-02-04 00:00:00,48427.99,784,Active
916,Ramesh Yadav,Sales Representative,9717041056,rameshyadav7401@demo.in,799,2024-01-27 00:00:00,41152.54,51,Active
917,Pavan Joshi,Driver,9405501664,pavanjoshi2271@demo.in,64,2025-08-11 00:00:00,39114.05,566,Active
918,Sirisha Verma,Branch Manager,8939045017,sirishaverma3532@mail.com,650,2020-05-09 00:00:00,34004.61,,Inactive
919,Naveen Shetty,Driver,8750853647,naveenshetty4896@mail.com,985,2021-01-19 00:00:00,27986.71,470,Active
920,Deepak Reddy,Merchandiser,9070305747,deepakreddy8496@demo.in,869,2025-06-12 00:00:00,53727.46,697,Inactive
921,Pooja Babu,Warehouse Associate,7324804513,poojababu6702@example.com,725,2024-05-19 00:00:00,26273.73,641,Inactive
922,Vikram Kumar,Accountant,9652145681,vikramkumar1915@mail.com,832,2024-09-12 00:00:00,35307.6,500,Active
923,Vamsi Nair,Driver,8574609989,vamsinair3499@demo.in,332,2019-11-09 00:00:00,42667.85,518,Active
924,Manikanta Joshi,Branch Manager,6303946418,manikantajoshi2428@demo.in,700,2024-09-17 00:00:00,40246.28,,Inactive
925,Harsha Iyer,Delivery Helper,6713192094,harshaiyer8400@mail.com,961,2020-10-10 00:00:00,50610.21,127,Active
926,Vikram Gupta,Delivery Helper,9957102962,vikramgupta5607@example.com,314,2020-07-05 00:00:00,46899.49,258,Active
927,Teja Kumar,Sales Representative,9400983677,tejakumar1309@demo.in,537,2019-08-04 00:00:00,42580.77,983,Active
928,Prasad Chowdary,Merchandiser,9054978021,prasadchowdary3956@mail.com,600,2022-10-31 00:00:00,49425.71,859,Active
929,Anil Naidu,Accountant,9548882517,anilnaidu9612@demo.in,828,2020-02-20 00:00:00,26827.39,336,Active
930,Vikram Kumar,Sales Representative,7488206198,vikramkumar2786@example.com,680,2021-08-05 00:00:00,53734.04,380,Active
931,Sridhar Naidu,Warehouse Associate,8838648150,sridharnaidu4909@demo.in,326,2020-12-16 00:00:00,40771.3,924,Active
932,Sirisha Kumar,Merchandiser,7271363712,sirishakumar8619@mail.com,85,2025-08-26 00:00:00,35298.87,24,Active
933,Sai Patel,Warehouse Associate,7227227698,saipatel5499@mail.com,79,2023-06-07 00:00:00,49118.67,78,Active
934,Pooja Reddy,Merchandiser,6277458307,poojareddy803@mail.com,307,2020-08-16 00:00:00,36752.7,41,Active
935,Harsha Naidu,Driver,8575523999,harshanaidu233@example.com,744,2023-04-25 00:00:00,51158.08,712,Active
936,Vamsi Gupta,Driver,8232194738,vamsigupta718@demo.in,54,2025-05-06 00:00:00,48138.18,927,Active
937,Anusha Babu,Accountant,7540195588,anushababu4118@example.com,843,2023-07-13 00:00:00,39929.34,925,Active
938,Ravi Das,Driver,9802329668,ravidas6263@example.com,3,2021-08-29 00:00:00,31270.64,802,Active
939,Ravi Das,Sales Representative,8453131086,ravidas5376@example.com,945,2021-02-03 00:00:00,39644.88,701,Inactive
940,Anusha Iyer,Accountant,6161282106,anushaiyer67@example.com,541,2024-04-18 00:00:00,51292.5,999,Active
941,Harsha Patel,Driver,6715149092,harshapatel5908@demo.in,566,2024-08-02 00:00:00,27415.35,339,Inactive
942,Lakshmi Patel,Delivery Helper,6532429875,lakshmipatel7709@mail.com,552,2025-08-04 00:00:00,37847.08,208,Active
943,Prasad Patel,Sales Representative,7104995668,prasadpatel3201@demo.in,513,2019-09-11 00:00:00,47693.04,946,Inactive
944,Karthik Kumar,Accountant,8120469437,karthikkumar6698@example.com,154,2025-06-15 00:00:00,40953.29,995,Active
945,Lakshmi Verma,Sales Representative,6486410654,lakshmiverma4228@demo.in,70,2024-10-17 00:00:00,41097.89,708,Active
946,Chaitanya Nair,Sales Representative,6240039509,chaitanyanair5735@example.com,834,2020-11-28 00:00:00,22781.67,7,Active
947,Prasad Kumar,Sales Representative,7873855121,prasadkumar1866@mail.com,796,2025-03-24 00:00:00,17301.77,425,Active
948,Neha Kumar,Warehouse Associate,7110047405,nehakumar9136@demo.in,379,2025-04-10 00:00:00,46083.69,330,Inactive
949,Neha Iyer,Branch Manager,6185670909,nehaiyer2826@demo.in,537,2021-08-29 00:00:00,18400.49,,Inactive
950,Suresh Yadav,Driver,9749814035,sureshyadav4195@demo.in,74,2025-02-08 00:00:00,36014.93,795,Inactive
951,Naveen Chowdary,Sales Representative,6792198479,naveenchowdary9517@demo.in,638,2025-06-24 00:00:00,54741.94,626,Active
952,Neha Gupta,Sales Representative,8290255194,nehagupta3224@mail.com,241,2022-03-19 00:00:00,20278.25,910,Active
953,Chaitanya Nair,Branch Manager,6870497019,chaitanyanair8354@example.com,256,2023-11-18 00:00:00,34903.07,,Active
954,Lakshmi Babu,Driver,6758480923,lakshmibabu1030@mail.com,755,2022-05-27 00:00:00,16913.65,407,Active
955,Teja Nair,Delivery Helper,6508800305,tejanair3719@demo.in,215,2019-04-05 00:00:00,46803.6,340,Active
956,Divya Yadav,Warehouse Associate,6703963037,divyayadav6989@mail.com,920,2020-09-07 00:00:00,23582.87,972,Active
957,Ravi Das,Sales Representative,7747891690,ravidas6480@example.com,673,2020-02-22 00:00:00,27715.67,651,Active
958,Sai Reddy,Merchandiser,9922562460,saireddy5349@mail.com,419,2025-09-16 00:00:00,51788.67,28,Active
959,Keerthi Verma,Driver,6345599952,keerthiverma2887@demo.in,33,2024-11-06 00:00:00,50631.66,811,Inactive
960,Arun Iyer,Branch Manager,6831659644,aruniyer5408@example.com,25,2021-01-08 00:00:00,54135.08,,Inactive
961,Akhil Patel,Sales Representative,6813522892,akhilpatel8090@example.com,110,2021-05-07 00:00:00,18273.78,766,Inactive
962,Teja Joshi,Sales Representative,9815504191,tejajoshi4721@demo.in,182,2020-01-19 00:00:00,48003.11,403,Active
963,Divya Naidu,Accountant,7184774663,divyanaidu8669@example.com,408,2021-04-08 00:00:00,18404.75,72,Inactive
964,Pooja Yadav,Merchandiser,8931190146,poojayadav7990@demo.in,181,2020-02-06 00:00:00,28514.82,241,Active
965,Neha Naidu,Warehouse Associate,9381275083,nehanaidu4113@demo.in,849,2021-05-05 00:00:00,39716.89,152,Active
966,Sirisha Verma,Warehouse Associate,6404233577,sirishaverma7041@mail.com,918,2020-08-27 00:00:00,24954.88,764,Active
967,Neha Kumar,Sales Representative,9820324126,nehakumar7507@demo.in,583,2024-04-12 00:00:00,38095.29,431,Inactive
968,Deepak Das,Merchandiser,6545159372,deepakdas8793@mail.com,694,2020-08-24 00:00:00,40821.72,233,Active
969,Pavan Joshi,Warehouse Associate,6875582581,pavanjoshi9198@demo.in,215,2019-01-29 00:00:00,50531.04,407,Active
970,Sridhar Verma,Branch Manager,8212657866,sridharverma5444@demo.in,160,2023-01-18 00:00:00,36697.03,,Active
971,Naveen Naidu,Branch Manager,8300295388,naveennaidu2975@example.com,709,2022-05-14 00:00:00,51538.99,,Active
972,Harsha Gupta,Accountant,6768934846,harshagupta4587@mail.com,707,2020-01-02 00:00:00,49878.01,28,Inactive
973,Vamsi Babu,Delivery Helper,6067732376,vamsibabu1478@mail.com,748,2025-07-27 00:00:00,42159.7,635,Active
974,Harsha Babu,Driver,8643562198,harshababu1590@example.com,260,2024-08-16 00:00:00,21730.65,120,Active
975,Ravi Naidu,Driver,7519464457,ravinaidu3616@mail.com,776,2022-11-23 00:00:00,35022.65,44,Active
976,Pooja Shetty,Merchandiser,8174008165,poojashetty8985@example.com,770,2023-10-22 00:00:00,33066.08,671,Inactive
977,Lakshmi Das,Driver,8454004552,lakshmidas9532@example.com,899,2019-10-12 00:00:00,50320.6,862,Active
978,Lakshmi Sharma,Merchandiser,8844200648,lakshmisharma2278@example.com,186,2025-03-13 00:00:00,19452.72,813,Inactive
979,Rohit Sharma,Accountant,6997831671,rohitsharma7611@mail.com,306,2021-08-29 00:00:00,44033.33,151,Active
980,Pooja Verma,Delivery Helper,6058539604,poojaverma1990@demo.in,817,2022-01-27 00:00:00,45093.35,975,Active
981,Chaitanya Sharma,Sales Representative,8653815000,chaitanyasharma7355@example.com,731,2025-01-21 00:00:00,22745.33,588,Active
982,Akhil Kumar,Warehouse Associate,6165039338,akhilkumar746@mail.com,967,2025-02-26 00:00:00,53152.12,213,Inactive
983,Neha Sharma,Merchandiser,8948075341,nehasharma8075@demo.in,593,2019-11-17 00:00:00,37878.91,767,Active
984,Keerthi Iyer,Merchandiser,7102461840,keerthiiyer6142@example.com,12,2019-07-04 00:00:00,41886.1,28,Inactive
985,Lakshmi Kumar,Sales Representative,9684725562,lakshmikumar4880@mail.com,514,2023-04-14 00:00:00,15611.98,796,Inactive
986,Vikram Babu,Driver,8336901659,vikrambabu8535@mail.com,553,2025-04-08 00:00:00,39173.55,935,Inactive
987,Anusha Sharma,Merchandiser,9328370140,anushasharma6827@demo.in,893,2021-09-23 00:00:00,22074.64,532,Inactive
988,Manikanta Reddy,Accountant,9703905338,manikantareddy2992@demo.in,800,2023-01-08 00:00:00,33310.62,127,Active
989,Chaitanya Das,Sales Representative,7684073250,chaitanyadas657@example.com,959,2020-02-09 00:00:00,45654.6,618,Active
990,Vikram Shetty,Accountant,9200199209,vikramshetty8237@mail.com,759,2021-08-03 00:00:00,52887.02,811,Active
991,Neha Iyer,Warehouse Associate,6528508397,nehaiyer1509@demo.in,524,2024-03-10 00:00:00,24625.94,132,Inactive
992,Akhil Nair,Accountant,7967869031,akhilnair9830@mail.com,792,2021-09-06 00:00:00,25290.47,640,Active
993,Pooja Reddy,Sales Representative,8671936428,poojareddy1708@mail.com,765,2020-08-28 00:00:00,21075.16,268,Inactive
994,Naveen Naidu,Merchandiser,8191793637,naveennaidu263@mail.com,414,2021-05-06 00:00:00,43932.92,67,Active
995,Ravi Yadav,Accountant,7706228434,raviyadav1346@mail.com,635,2019-03-11 00:00:00,38596.51,414,Active
996,Mahesh Joshi,Branch Manager,7325846235,maheshjoshi6575@demo.in,820,2024-02-27 00:00:00,34271.21,,Active
997,Harsha Kumar,Driver,8565730838,harshakumar9368@mail.com,42,2021-09-18 00:00:00,24950.27,6,Inactive
998,Prasad Babu,Driver,9507990562,prasadbabu9728@demo.in,960,2019-12-24 00:00:00,54113.52,930,Inactive
999,Manikanta Gupta,Sales Representative,6851959761,manikantagupta7590@demo.in,410,2024-07-11 00:00:00,15509.1,55,Active
1000,Anil Kumar,Driver,7657363809,anilkumar4808@demo.in,284,2021-04-27 00:00:00,20136.74,192,Active
